initial_id t "\dot h_1(t+1)" "\dot h_2(t+1)" "\dot \psi_1(t+1)" "\dot \psi_2(t+1)" 
51 46 -3572.94 -4552.79 0.364887 -0.959093 
51 47 -3572.94 -4552.79 -0.551566 -5.17745 
51 48 -3572.94 -2146.15 3.37694 -4.42736 
51 49 -3572.94 -3319.53 -0.733966 0 
52 0 0 0 0 1.73857 
52 1 -2839.54 -2561.17 -0.775296 0 
52 2 -3588.84 -3909.31 -7.51038 -2.61088 
52 3 -3588.84 -3909.31 7.61162 -4.00299 
52 4 -3588.84 -3909.31 0 -6.36888 
52 5 -3588.84 -3909.31 -2.64368 -6.36888 
52 6 -3588.84 -3909.31 -5.68397 -6.36888 
52 7 -3588.84 -4425.95 0 -6.36888 
52 8 -3588.84 -4425.95 -1.60847 -6.36888 
52 9 -3588.84 -4425.95 -1.60847 -6.36888 
52 10 -3588.84 -4425.95 -5.6099 -6.36888 
52 11 -3588.84 -4425.95 2.92832 -6.36888 
52 12 -3588.84 -4425.95 -0.980355 -7.14559 
52 13 -3588.84 -4425.95 0.934702 -7.14559 
52 14 -3588.84 -4425.95 -0.265685 -4.15435 
52 15 -3588.84 -4425.95 0.675072 0 
52 16 -3588.84 -4849.08 -0.885547 -1.29418 
52 17 -3588.84 -4849.08 5.23513 -5.31297 
52 18 -2725.64 -4849.08 0 5.59031 
52 19 -3758.39 -4849.08 -0.64917 0 
52 20 -3758.39 -4849.08 2.056 -2.37579 
52 21 -3758.39 -4849.08 -0.798229 -5.62193 
52 22 -3758.39 -2710.72 -0.9296 -5.62193 
52 23 -3758.39 -3445.49 -2.43047 0 
52 24 -3758.39 -3445.49 -5.1409 -1.87363 
52 25 -3758.39 -3445.49 7.21714 -4.48082 
52 26 -3758.39 -3445.49 0 0 
52 27 -3758.39 -3993.33 -3.26791 -2.70913 
52 28 -3758.39 -3993.33 -4.1327 -6.87714 
52 29 -3758.39 -3993.33 -1.70741 0.88307 
52 30 -3425.67 -3993.33 -5.80872 -0.606403 
52 31 -3425.67 -3993.33 -2.11695 -5.17241 
52 32 -3425.67 -3993.33 -4.17843 -7.76124 
52 33 -3425.67 -3993.33 -0.716296 -7.76124 
52 34 -3425.67 -3543.01 0.845911 -7.76124 
52 35 -3425.67 -3543.01 -0.310253 -5.67074 
52 36 -3425.67 -3543.01 -1.36213 0 
52 37 -3425.67 -4448.33 -3.80513 -1.95206 
52 38 -3425.67 -4448.33 -2.95444 -5.6787 
52 39 -3425.67 -2656.2 -5.88369 -5.6787 
52 40 -3425.67 -4412.44 7.03132 0.333086 
52 41 -3425.67 -4412.44 0 -0.27903 
52 42 -3425.67 -4412.44 -2.22491 -3.80384 
52 43 -3425.67 -4885.37 -5.22115 0.302369 
52 44 -3425.67 -4885.37 -2.75894 -0.337269 
52 45 -3425.67 -4885.37 -5.00706 -5.43863 
52 46 -3425.67 -4885.37 0.371628 0 
52 47 -3425.67 -4885.37 -0.267993 -2.8767 
52 48 -3425.67 -2290.3 -0.267993 -3.97413 
52 49 -3425.67 -3181.83 2.52331 0.783428 
53 0 0 0 0 4.50797 
53 1 -1198.48 -2381.81 -1.92647 0.824308 
53 2 -2215.15 -3066.4 -1.92647 -0.662011 
53 3 -4212.9 -3066.4 -1.92647 -2.16797 
53 4 -4212.9 -3066.4 -5.35507 -3.65755 
53 5 -4212.9 -3066.4 0.308732 -7.66825 
53 6 -4212.9 -3066.4 -0.590521 -7.66825 
53 7 -4212.9 -3066.4 -3.68518 -7.66825 
53 8 -4212.9 -3066.4 5.38651 -7.66825 
53 9 -4212.9 -3066.4 0 -4.39452 
53 10 -4212.9 -3066.4 -3.30481 -0.915924 
53 11 -4212.9 -3066.4 -4.92839 -2.72864 
53 12 -4212.9 -3066.4 -6.24446 -4.98968 
53 13 -4212.9 -3810.87 -6.24446 1.26824 
53 14 -4212.9 -3810.87 0 -0.435432 
53 15 -4212.9 -3810.87 -1.76839 -2.08113 
53 16 -4212.9 -3810.87 -3.93589 -5.99945 
53 17 -4212.9 -3143.78 -7.2754 -7.89797 
53 18 -4212.9 -3143.78 -7.2754 -7.89797 
53 19 -4212.9 -3143.78 -7.2754 -7.89797 
53 20 -4212.9 -3143.78 -7.2754 -7.89797 
53 21 -4212.9 -3143.78 -7.2754 5.51343 
53 22 -4212.9 -3143.78 -7.2754 0 
53 23 -4212.9 -2345.96 -7.2754 -0.551445 
53 24 -4212.9 -3058.8 -7.2754 -1.69216 
53 25 -4212.9 -3058.8 -7.2754 -5.38817 
53 26 -4212.9 -3058.8 -7.2754 0 
53 27 -4212.9 -3058.8 -7.2754 -1.19888 
53 28 -4212.9 -3058.8 -7.2754 -4.58639 
53 29 -4212.9 -3058.8 3.38424 -6.02317 
53 30 -2739.87 -3058.8 0 7.20863 
53 31 -3252.29 -3058.8 -1.09626 0.612276 
53 32 -3252.29 -3058.8 -4.27528 0 
53 33 -3252.29 -3058.8 0.803854 2.79105 
53 34 -3252.29 -3058.8 -0.7871 -0.50496 
53 35 -3252.29 -3058.8 -1.1539 -3.10439 
53 36 -3252.29 -3058.8 -4.62424 -3.78399 
53 37 -3252.29 -3058.8 5.33198 -6.64861 
53 38 -3252.29 -3058.8 0 -6.64861 
53 39 -3252.29 -3058.8 -3.25901 -6.2104 
53 40 -3252.29 -3058.8 -5.37957 -4.14381 
53 41 -3252.29 -3058.8 -5.37957 -7.8601 
53 42 -3252.29 -3943.52 1.22782 -7.8601 
53 43 -3252.29 -3943.52 -0.723396 -7.8601 
53 44 -3252.29 -3943.52 -1.75367 -7.8601 
53 45 -3252.29 -3943.52 -5.06031 -7.8601 
53 46 -3252.29 -4760.31 -5.06031 -7.8601 
53 47 -3252.29 -4760.31 1.61306 -7.8601 
53 48 -3252.29 -4253.68 -0.497486 -7.8601 
53 49 -3252.29 -4253.68 -2.43634 -3.92951 
54 0 0 492.128 -1.54641 0 
54 1 -2232.38 -1186.57 2.22463 -0.367273 
54 2 -4424.22 -4416.03 -0.353612 -4.64495 
54 3 -4424.22 -4416.03 -5.30789 3.90469 
54 4 -4424.22 -4416.03 7.24074 0 
54 5 -4424.22 -4416.03 0 -2.0413 
54 6 -4424.22 -4416.03 -2.86742 -5.23318 
54 7 -4424.22 -4416.03 -3.734 7.39564 
54 8 -4424.22 -4416.03 -3.734 0 
54 9 -4424.22 -4416.03 -3.734 -1.5132 
54 10 -4424.22 -4416.03 1.12859 -3.71943 
54 11 -3706.32 -4416.03 -0.528055 5.45768 
54 12 -3706.32 -4416.03 0 0 
54 13 -3706.32 -4416.03 -2.78865 -1.94768 
54 14 -3735.08 -4416.03 -5.73533 -3.73349 
54 15 -3735.08 -4416.03 -0.405529 1.35142 
54 16 -3463.78 -4416.03 7.466 -0.486375 
54 17 -3463.78 -4416.03 0 -6.95589 
54 18 -4540.92 -4416.03 -3.2354 7.45504 
54 19 -4540.92 -4416.03 -5.53302 0 
54 20 -4540.92 -4416.03 0.484647 -2.35846 
54 21 -2816 -4416.03 -0.414545 -3.5023 
54 22 -4442.34 -4416.03 1.11598 5.96058 
54 23 -4442.34 -4416.03 -0.335013 0 
54 24 -4442.34 -4416.03 0.6497 -1.96615 
54 25 -4442.34 -4416.03 -0.694352 -5.67039 
54 26 -4442.34 -4416.03 -3.17085 7.80093 
54 27 -4442.34 -4416.03 -4.16665 0 
54 28 -4442.34 -4416.03 -4.16665 -2.2145 
54 29 -4442.34 -4416.03 -6.82002 -3.61358 
54 30 -4442.34 -2169.17 6.62487 -3.61358 
54 31 -4442.34 -3715.59 0 7.40725 
54 32 -4442.34 -3715.59 -2.34842 0 
54 33 -4442.34 -3715.59 -3.89265 -1.68745 
54 34 -4442.34 -3715.59 5.07001 -3.82573 
54 35 -4442.34 -3715.59 0 -1.36996 
54 36 -4442.34 -3715.59 -1.91593 -4.7699 
54 37 -4442.34 -2411.4 -5.38762 -4.7699 
54 38 -4442.34 -4263.59 -6.30871 -2.00314 
54 39 -2738.57 -4263.59 0.808898 -5.86768 
54 40 -3260.6 -4263.59 0 -1.88389 
54 41 -3260.6 -4263.59 -3.22703 -5.33355 
54 42 -3260.6 -4263.59 -5.77118 -7.60242 
54 43 -3260.6 -4263.59 -4.80167 1.32167 
54 44 -3260.6 -4263.59 -1.00973 -0.251197 
54 45 -3260.6 -2298.16 -3.73973 -3.16749 
54 46 -3260.6 -4260.98 -3.28376 -5.41405 
54 47 -3260.6 -4260.98 -5.8397 -7.91862 
54 48 -3260.6 -4260.98 2.83904 -7.91862 
54 49 -4573.06 -4260.98 -0.853977 -7.91862 
55 0 0 0 0.683739 -0.832341 
55 1 -2905.1 -2321.07 -0.288209 -1.75421 
55 2 -2905.1 -3963.02 -1.15085 -4.9211 
55 3 -3939.92 -2349.97 -5.8523 -5.91211 
55 4 -3939.92 -4200.13 6.56177 -2.52423 
55 5 -3939.92 -4200.13 0.415482 -3.51374 
55 6 -3939.92 -4200.13 -0.600014 -7.77652 
55 7 -3939.92 -3169.37 -1.84855 -7.77652 
55 8 -3939.92 -3169.37 -4.10551 -7.77652 
55 9 -3939.92 -3169.37 -1.29411 -7.77652 
55 10 -3939.92 -3169.37 -3.77069 -1.78235 
55 11 -3939.92 -3169.37 5.73876 -5.99444 
55 12 -3939.92 -3169.37 0 -6.20461 
55 13 -3939.92 -3169.37 -2.06894 -6.20461 
55 14 -3939.92 -3169.37 -5.21455 -6.20461 
55 15 -3939.92 -3169.37 -0.397362 -6.20461 
55 16 -3939.92 -3169.37 -3.14657 -6.20461 
55 17 -3939.92 -2491.58 -3.52335 5.02321 
55 18 -2546.18 -4718.1 -3.52335 0 
55 19 -2546.18 -4718.1 -1.37696 -2.88471 
55 20 -3462.59 -4718.1 -4.53493 -4.68522 
55 21 -3462.59 -4718.1 2.47607 -4.68522 
55 22 -3462.59 -4718.1 -0.498955 -6.57315 
55 23 -3462.59 -4718.1 -5.66877 1.49565 
55 24 -2129.37 -4718.1 -5.66877 -0.802997 
55 25 -3733.43 -4718.1 0 -1.22433 
55 26 -3733.43 -4718.1 -2.27399 -4.80736 
55 27 -3733.43 -4718.1 -2.27399 -6.49796 
55 28 -3733.43 -4718.1 -5.32011 -6.49796 
55 29 -3733.43 -4718.1 6.14858 -6.49796 
55 30 -3733.43 -4718.1 0.774359 -6.49796 
55 31 -3733.43 -4718.1 -0.423454 -0.815042 
55 32 -3733.43 -4718.1 -1.68238 -2.95556 
55 33 -3733.43 -4718.1 -2.51341 -4.90842 
55 34 -3733.43 -4718.1 -4.0123 -7.00424 
55 35 -3805.52 -4718.1 -1.70779 -7.00424 
55 36 -3805.52 -4718.1 -5.64987 -7.00424 
55 37 -3805.52 -4718.1 -5.40516 -7.00424 
55 38 -3805.52 -4718.1 -6.01113 -7.00424 
55 39 -3805.52 -4718.1 -6.26828 0.847083 
55 40 -3921.24 -4718.1 -0.391379 -0.439384 
55 41 -2846.91 -4718.1 -2.20671 -2.6749 
55 42 -3808.04 -4718.1 -4.83913 -4.73985 
55 43 -3808.04 -4718.1 0.931937 -7.022 
55 44 -3808.04 -4718.1 -0.910059 -7.47569 
55 45 -3808.04 -4718.1 -1.16491 4.07014 
55 46 -3808.04 -4718.1 -4.48556 0 
55 47 -3808.04 -4718.1 0 -1.12408 
55 48 -3808.04 -4718.1 -2.49729 -4.10081 
55 49 -3808.04 -4718.1 -5.18217 -7.27768 
56 0 0 -487.992 0 -3.73909 
56 1 -1288.03 -2819.39 -0.624062 -3.73909 
56 2 -2253.87 -3803.18 -2.22637 5.88928 
56 3 -3584.85 -3803.18 -5.2092 0 
56 4 -3584.85 -4934.9 5.90438 -2.95848 
56 5 -3584.85 -4934.9 0 -3.87472 
56 6 -3584.85 -2550.9 -1.43419 -3.87472 
56 7 -3584.85 -3740.14 -4.28871 -3.87472 
56 8 -3584.85 -3740.14 4.00757 -1.57385 
56 9 -3823.93 -3740.14 0 -3.50234 
56 10 -3823.93 -3740.14 -1.54467 -6.4581 
56 11 -3823.93 -3740.14 -5.00146 -6.4581 
56 12 -3823.93 -3740.14 5.91321 -6.4581 
56 13 -3823.93 -3740.14 0 -6.4581 
56 14 -3823.93 -3740.14 -3.25094 -5.6814 
56 15 -3823.93 -3740.14 -5.87324 -6.90331 
56 16 -3823.93 -3740.14 -0.943167 -6.90331 
56 17 -3823.93 -3740.14 -2.94314 -6.90331 
56 18 -3823.93 -3740.14 -2.94314 -6.90331 
56 19 -3823.93 -3740.14 -4.49737 -6.90331 
56 20 -3823.93 -3740.14 -1.01159 -6.90331 
56 21 -3823.93 -3740.14 -3.51402 -6.90331 
56 22 -3823.93 -3740.14 -3.13097 -6.90331 
56 23 -3823.93 -4033.28 -3.93154 -6.90331 
56 24 -3823.93 -4033.28 0 -6.90331 
56 25 -3823.93 -4033.28 -2.99803 -6.90331 
56 26 -3823.93 -4033.28 -4.25301 -6.90331 
56 27 -4156.16 -4033.28 6.74493 -6.90331 
56 28 -3061.96 -4033.28 0 -6.90331 
56 29 -3061.96 -4033.28 -2.00436 -5.67824 
56 30 -3061.96 -4033.28 -5.16767 -6.52865 
56 31 -3061.96 -4033.28 4.29138 -7.50501 
56 32 -3308.81 -3338.83 0 -7.50501 
56 33 -4528.36 -3338.83 -1.05458 -7.50501 
56 34 -4528.36 -3338.83 -4.44351 -7.50501 
56 35 -4528.36 -3338.83 5.96067 -2.89543 
56 36 -4528.36 -3338.83 0 -5.05987 
56 37 -4528.36 -3338.83 -0.696422 3.39616 
56 38 -4528.36 -3338.83 -1.38909 -0.795196 
56 39 -4528.36 -3338.83 -5.30736 -1.14211 
56 40 -4528.36 -3338.83 0 -5.77387 
56 41 -4528.36 -3338.83 -1.46066 -6.36667 
56 42 -4528.36 -3338.83 -5.29486 -6.36667 
56 43 -4528.36 -3338.83 -0.541057 -6.36667 
56 44 -4528.36 -3338.83 -2.4673 -6.36667 
56 45 -4528.36 -3338.83 -4.55808 -6.36667 
56 46 -4528.36 -3338.83 -0.580313 -4.90977 
56 47 -4528.36 -3338.83 -2.37654 -4.90977 
56 48 -4528.36 -3338.83 6.24663 -7.97189 
56 49 -4528.36 -3338.83 0.933709 -7.97189 
57 0 0 0 0 0.809736 
57 1 -2801.7 -1719.78 -0.656853 0 
57 2 -4425.49 -3182.81 5.41847 -1.28 
57 3 -4425.49 -3182.81 0 -4.09894 
57 4 -4425.49 -3182.81 -3.19763 -2.98396 
57 5 -2722.7 -3182.81 -3.63463 -2.98396 
57 6 -4067.51 -3182.81 0 -3.81454 
57 7 -4067.51 -3182.81 -1.68241 2.47267 
57 8 -4067.51 -3182.81 -3.89324 -0.409489 
57 9 -4067.51 -3182.81 -6.52259 2.80416 
57 10 -4067.51 -3182.81 -6.52259 -0.911059 
57 11 -3764.6 -3182.81 -6.52259 -4.12504 
57 12 -3764.6 -3182.81 4.7227 -2.86836 
57 13 -3764.6 -4789.15 0 -5.17022 
57 14 -3764.6 -4617.34 -2.47327 -7.94733 
57 15 -3764.6 -4617.34 -3.77728 -7.94733 
57 16 -3764.6 -4617.34 1.31168 -7.94733 
57 17 -3764.6 -4617.34 -0.652889 -7.94733 
57 18 -3764.6 -4617.34 0 -5.33097 
57 19 -2006.56 -4617.34 -0.717121 0 
57 20 -3906.11 -4617.34 0 -1.00955 
57 21 -3906.11 -4617.34 -2.73946 -1.00955 
57 22 -3906.11 -2206.42 -5.33875 -1.00955 
57 23 -3906.11 -3891.42 1.04247 -4.92435 
57 24 -3906.11 -3891.42 0 -0.428938 
57 25 -3906.11 -3891.42 -1.23418 -2.16219 
57 26 -2203.28 -3891.42 -4.55111 -5.55294 
57 27 -4858.17 -3891.42 -3.27529 6.24587 
57 28 -4858.17 -3891.42 -3.65135 0 
57 29 -4858.17 -3891.42 0.911367 -3.28256 
57 30 -2182.59 -3891.42 -0.579114 -4.28652 
57 31 -4340.59 -3891.42 5.33707 -4.28652 
57 32 -4340.59 -3891.42 0 -1.64949 
57 33 -4340.59 -3891.42 -1.76025 -1.64949 
57 34 -4340.59 -4609.16 -1.76025 -5.10854 
57 35 -2410.92 -4609.16 2.26132 0 
57 36 -3564.35 -4609.16 -0.565481 -2.48675 
57 37 -3564.35 -4609.16 7.29224 -3.5439 
57 38 -3564.35 -2395.67 0 -3.5439 
57 39 -3564.35 -3590.69 -2.44752 -1.59719 
57 40 -3564.35 -3590.69 -5.55923 -4.97236 
57 41 -3564.35 -3590.69 7.22353 -3.39233 
57 42 -3564.35 -3590.69 0 -5.16017 
57 43 -3564.35 -3590.69 -6.32248 0.479808 
57 44 -2371.57 -3590.69 -0.295307 -0.399063 
57 45 -3739.06 -3590.69 -4.02832 0.989961 
57 46 -3739.06 -3590.69 0 -0.946919 
57 47 -3739.06 -3590.69 -1.53359 -0.946919 
57 48 -3739.06 -3590.69 -5.54091 4.77002 
57 49 -3739.06 -3590.69 -1.85084 0 
58 0 0 0 0.64111 -1.14998 
58 1 -1406.89 -1098.99 0 -1.14998 
58 2 -2061.61 -2640.5 -0.262779 -1.14998 
58 3 -4539.17 -4403.11 -2.32125 -4.25601 
58 4 -4539.17 -4403.11 7.27674 -4.25601 
58 5 -4539.17 -4403.11 0.660295 -4.25601 
58 6 -4539.17 -4403.11 -0.86679 -4.25601 
58 7 -2983.22 -4403.11 -2.11363 -4.25601 
58 8 -3674.72 -4403.11 -3.51454 -4.25601 
58 9 -3674.72 -4459.93 -3.51454 -4.25601 
58 10 -3674.72 -4459.93 -3.51454 -4.25601 
58 11 -3674.72 -4459.93 -3.51454 -4.25601 
58 12 -3674.72 -4459.93 -3.51454 -4.25601 
58 13 -3674.72 -4459.93 -3.51454 -4.25601 
58 14 -3674.72 -4459.93 -1.33652 -4.25601 
58 15 -3674.72 -4459.93 -3.64654 -4.25601 
58 16 -3674.72 -4459.93 -3.64654 -4.25601 
58 17 -3674.72 -4459.93 -3.64654 -4.25601 
58 18 -3674.72 -4694.45 -3.64654 -4.25601 
58 19 -3674.72 -4694.45 -3.64654 -4.25601 
58 20 -3674.72 -4694.45 -3.64654 -4.25601 
58 21 -3674.72 -4694.45 -1.44106 -4.25601 
58 22 -3674.72 -4694.45 -4.46694 -4.25601 
58 23 -3674.72 -4694.45 -4.46694 -4.25601 
58 24 -3674.72 -4694.45 -4.46694 -4.25601 
58 25 -3674.72 -4694.45 -4.46694 -4.25601 
58 26 -3674.72 -4694.45 -4.46694 -4.25601 
58 27 -3674.72 -2794.45 -4.46694 -4.25601 
58 28 -3674.72 -4408.02 -4.26779 -4.25601 
58 29 -3674.72 -4408.02 -4.26779 -4.25601 
58 30 -3674.72 -4408.02 -4.26779 -4.25601 
58 31 -4901.77 -4408.02 -4.26779 -4.24467 
58 32 -4901.77 -4408.02 -4.26779 2.95572 
58 33 -3675.29 -4408.02 -4.26779 0 
58 34 -3675.29 -4408.02 -4.26779 -1.44678 
58 35 -3675.29 -4408.02 -4.26779 -5.40792 
58 36 -3675.29 -4408.02 -4.26779 -5.40792 
58 37 -3675.29 -4408.02 -4.26779 -5.40792 
58 38 -3675.29 -4408.02 -4.26779 7.10471 
58 39 -3675.29 -4408.02 -4.26779 0.406315 
58 40 -3675.29 -4408.02 -4.26779 -0.949929 
58 41 -4532.44 -4408.02 -4.26779 -1.96646 
58 42 -4532.44 -4408.02 -4.26779 -5.88921 
58 43 -4532.44 -4408.02 -4.26779 -5.88921 
58 44 -4532.44 -4408.02 -4.26779 -5.88921 
58 45 -4532.44 -4408.02 -4.26779 -5.88921 
58 46 -4532.44 -4408.02 -4.26779 -3.65437 
58 47 -4532.44 -4408.02 -4.26779 -3.65437 
58 48 -4532.44 -4408.02 -4.26779 -3.65437 
58 49 -4532.44 -4408.02 -4.68569 -3.65437 
59 0 0 0 -0.533336 -0.532172 
59 1 -2789.3 -2280.49 -2.00675 -3.27915 
59 2 -3514.26 -3159.77 -3.60907 -5.41856 
59 3 -3514.26 -3159.77 -2.90703 6.78342 
59 4 -3514.26 -3159.77 -4.04157 0.639663 
59 5 -3514.26 -3159.77 -7.97674 -0.287774 
59 6 -3514.26 -3159.77 -7.97674 -1.08738 
59 7 -3514.26 -3159.77 -7.97674 -3.55288 
59 8 -3514.26 -3159.77 -4.35636 2.0344 
59 9 -3514.26 -3159.77 -2.70185 2.0344 
59 10 -3514.26 -3159.77 -5.85433 -0.464488 
59 11 -3514.26 -2117.36 0 -3.07477 
59 12 -3514.26 -3657.3 -3.14389 -4.13928 
59 13 -3514.26 -3657.3 -5.72459 -7.16759 
59 14 -3514.26 -3955.23 7.83389 -7.16759 
59 15 -3514.26 -3955.23 0.661489 -7.16759 
59 16 -3929.76 -3955.23 -0.307905 -7.16759 
59 17 -3929.76 -3955.23 -2.12332 -7.16759 
59 18 -3929.76 -3955.23 -3.56378 -0.618167 
59 19 -3929.76 -3955.23 0 -2.53286 
59 20 -3929.76 -3955.23 -1.08657 -5.92202 
59 21 -3929.76 -4264.98 -3.67055 -7.1869 
59 22 -4734.03 -4264.98 2.11981 -7.1869 
59 23 -4734.03 -4264.98 -0.94027 -0.28677 
59 24 -4734.03 -4264.98 -3.41831 -3.28452 
59 25 -4734.03 -4264.98 -3.71473 -3.89016 
59 26 -2751.16 -4264.98 -3.71473 -7.72774 
59 27 -3106.51 -4264.98 0 -7.72774 
59 28 -3106.51 -4930.83 -3.0834 0 
59 29 -3106.51 -4930.83 -3.9134 -1.94622 
59 30 -3106.51 -4930.83 0 -4.37484 
59 31 -2840.01 -4930.83 -0.640015 -1.70702 
59 32 -4441.13 -4930.83 -1.58642 -1.70702 
59 33 -3378.71 -4930.83 -4.58757 -4.91643 
59 34 -3378.71 -4930.83 0 -6.98532 
59 35 -4045.41 -4930.83 -2.02155 -6.98532 
59 36 -4045.41 -4930.83 -3.81222 -6.98532 
59 37 -2376.34 -4930.83 -3.81222 -6.98532 
59 38 -3246.42 -4930.83 -1.21211 0 
59 39 -3246.42 -4930.83 -5.22069 -1.80736 
59 40 -3246.42 -4930.83 1.4602 -4.6416 
59 41 -3246.42 -4930.83 -0.864921 -4.6416 
59 42 -3246.42 -4930.83 -2.46138 -7.49339 
59 43 -3246.42 -4930.83 -3.83206 -7.49339 
59 44 -3246.42 -4930.83 1.68573 -7.49339 
59 45 -3246.42 -3158.79 0 -7.49339 
59 46 -3246.42 -3158.79 -3.27084 -7.49339 
59 47 -3246.42 -3158.79 -5.08067 -7.49339 
59 48 -3246.42 -2610.85 -5.08067 -7.49339 
59 49 -3246.42 -3305.69 0.477032 -7.49339 
60 0 -1490.81 0 0.743766 0 
60 1 -4463.98 -2619.33 0 -0.582204 
60 2 -4463.98 -4751.8 -3.42682 -5.83634 
60 3 -4463.98 -4751.8 -5.54791 2.99698 
60 4 -4463.98 -4751.8 5.35636 -0.623303 
60 5 -4463.98 -4751.8 0 -5.34296 
60 6 -4463.98 -2849.41 -3.30705 -5.34296 
60 7 -4463.98 -3724.72 -3.52208 -6.20651 
60 8 -4463.98 -3724.72 -3.52208 -6.98945 
60 9 -4463.98 -3724.72 -1.87269 -6.98945 
60 10 -4463.98 -3724.72 -5.64171 -6.98945 
60 11 -4463.98 -3976.52 -0.993312 -6.98945 
60 12 -4463.98 -3976.52 -0.993312 -6.05224 
60 13 -4463.98 -3976.52 0.988295 -6.05224 
60 14 -4463.98 -3976.52 -0.654459 0 
60 15 -4463.98 -3976.52 0 -3.33243 
60 16 -4463.98 -3976.52 -2.29237 -4.0878 
60 17 -4463.98 -3976.52 -5.64199 5.88736 
60 18 -4463.98 -2392.33 -1.18587 0 
60 19 -4463.98 -3083.18 -5.25641 -0.427615 
60 20 -4463.98 -3083.18 -7.60877 -0.427615 
60 21 -4463.98 -3083.18 -7.60877 -2.46915 
60 22 -2384.55 -3083.18 6.40851 -0.81394 
60 23 -3760.31 -3083.18 0 -5.34635 
60 24 -3555.34 -3083.18 -1.71058 -2.70537 
60 25 -3555.34 -2317.08 -4.07885 -3.57297 
60 26 -4595.4 -2317.08 -4.07885 -3.57297 
60 27 -4595.4 -4397.71 -4.07885 -5.69773 
60 28 -4595.4 -4397.71 -1.24944 2.04507 
60 29 -4595.4 -4397.71 -4.53647 -0.648322 
60 30 -4595.4 -4397.71 -0.300874 -3.54756 
60 31 -4595.4 -4397.71 -2.7425 4.19433 
60 32 -4595.4 -4397.71 -5.47765 0 
60 33 -4595.4 -4397.71 -2.3074 -2.41126 
60 34 -4595.4 -4397.71 -4.71748 -4.64579 
60 35 -4595.4 -4397.71 -0.466857 -1.30935 
60 36 -4595.4 -4397.71 0 -3.62028 
60 37 -4595.4 -4397.71 -2.26178 0.959217 
60 38 -4595.4 -4397.71 -5.38228 -0.748129 
60 39 -4595.4 -4397.71 0 -5.17239 
60 40 -4595.4 -4397.71 -1.38261 0.650187 
60 41 -2808.24 -4397.71 -4.29264 -0.537119 
60 42 -3530.86 -4397.71 0.910509 -6.22511 
60 43 -3530.86 -4397.71 -0.906 -6.22511 
60 44 -3530.86 -4397.71 0 2.37 
60 45 -3530.86 -4397.71 -2.16636 -0.320919 
60 46 -3530.86 -4397.71 -4.78726 -4.83752 
60 47 -3530.86 -4397.71 5.90421 -6.57475 
60 48 -3530.86 -4397.71 0 -6.57475 
60 49 -3530.86 -4397.71 -1.37071 -6.57475 
61 0 0 0 0 2.15334 
61 1 -1535.79 -2825.09 -0.708428 0 
61 2 -2388.9 -4071.04 -0.708428 -7.89466 
61 3 -4384.59 -4071.04 -2.05102 -7.89466 
61 4 -4384.59 -4071.04 -2.11569 -7.89466 
61 5 -4384.59 -4071.04 -4.18432 -4.40607 
61 6 -4384.59 -4071.04 0 0.926132 
61 7 -4384.59 -4071.04 -2.66298 -0.606573 
61 8 -4384.59 -4071.04 -3.93758 -2.95515 
61 9 -4384.59 -4071.04 -0.345543 -2.15442 
61 10 -4384.59 -4071.04 -3.36555 -5.38478 
61 11 -4384.59 -4071.04 -4.82874 -7.23713 
61 12 -4384.59 -4071.04 1.05061 -7.23713 
61 13 -4384.59 -2270.49 -0.787147 -7.14205 
61 14 -4384.59 -4677.72 -3.20196 -7.14205 
61 15 -2666.55 -4677.72 -3.20196 -7.14205 
61 16 -3356.19 -4677.72 -3.98762 -7.14205 
61 17 -3356.19 -3165.19 4.26129 -7.14205 
61 18 -3356.19 -3165.19 0 -4.09763 
61 19 -3356.19 -2206.47 -2.23839 -4.09763 
61 20 -3356.19 -3232.87 -5.65866 -7.0766 
61 21 -3356.19 -3232.87 -7.7705 -7.0766 
61 22 -3356.19 -3232.87 -7.7705 -7.0766 
61 23 -3356.19 -3232.87 -7.7705 -7.0766 
61 24 -4625.63 -3232.87 -7.7705 -3.64677 
61 25 -4625.63 -3232.87 -7.7705 -6.13441 
61 26 -2706.8 -3232.87 4.77264 -6.13441 
61 27 -3277.73 -4373.76 0 -6.13441 
61 28 -3277.73 -4373.76 -2.88457 -6.13441 
61 29 -3277.73 -4931.74 -4.79395 -6.40999 
61 30 -3277.73 -4931.74 -4.79395 -6.40999 
61 31 -3277.73 -4931.74 0 -6.40999 
61 32 -3277.73 -4931.74 -2.55266 -6.40999 
61 33 -2941.6 -4931.74 -2.55266 -6.40999 
61 34 -3893.68 -4931.74 -5.38728 -6.40999 
61 35 -3893.68 -4931.74 -5.38728 -6.40999 
61 36 -3893.68 -4931.74 -6.59033 -6.40999 
61 37 -3054.91 -4931.74 -6.59033 -6.40999 
61 38 -3054.91 -4931.74 -6.59033 -6.40999 
61 39 -3054.91 -4931.74 -6.52504 -6.40999 
61 40 -3054.91 -4931.74 -6.52504 -6.40999 
61 41 -3054.91 -4931.74 -6.52504 -6.40999 
61 42 -3054.91 -4931.74 -6.52504 -5.07545 
61 43 -3054.91 -4931.74 -6.52504 -7.2474 
61 44 -3054.91 -4931.74 0 -7.2474 
61 45 -3054.91 -4931.74 -6.16145 -7.2474 
